 num_hrefs, num_imgs, num_videos, title_subjectivity, title_sentiment_polarity, abs_title_subjectivity, abs_title_sentiment_polarity, shares
62,1,0,0.65,0.35,0.15,0.35,1900
17,1,0,0,0,0.5,0,3100
13,2,0,0.144444444,-0.077777778,0.355555556,0.077777778,1000
5,1,0,0.8,0.4,0.3,0.4,892
13,10,0,0,0,0.5,0,2800
45,3,0,0,0,0.5,0,958
50,1,0,0,0,0.5,0,1700
5,1,0,0,0,0.5,0,1800
11,1,0,0,0,0.5,0,1300
6,0,1,0,0,0.5,0,1600
6,1,0,0,0,0.5,0,1800
6,2,0,0.45,0.175,0.05,0.175,3100
15,12,0,0.5,0.5,0,0.5,499
5,2,1,0,0,0.5,0,1400
5,4,0,0.7,-0.4,0.2,0.4,669
27,6,0,0.2,0.5,0.3,0.5,16800
16,6,0,0,0,0.5,0,2100
6,0,0,1,0,0.5,0,3100
12,1,0,0,0,0.5,0,3700
13,10,0,0.166666667,-0.166666667,0.333333333,0.166666667,1200
7,8,1,0.05,0,0.45,0,34100
31,1,0,0,0,0.5,0,1000
16,1,0,0.1,0,0.4,0,7400
11,10,0,0,0,0.5,0,1500
4,1,1,0,0,0.5,0,1200
6,13,1,0,0,0.5,0,41600
6,1,0,0.5,0.5,0,0.5,3600
34,22,0,0.5,0.3,0,0.3,2500
11,4,1,0,0,0.5,0,611
6,0,2,0.366666667,0.033333333,0.133333333,0.033333333,2800
2,15,0,0,0,0.5,0,1000
4,8,8,0,0,0.5,0,674
4,1,0,0,0,0.5,0,1000
0,12,0,0.9,0.5,0.4,0.5,971
8,4,0,0.3,1,0.2,1,1800
21,20,1,0,0,0.5,0,1700
24,1,2,0,0,0.5,0,1500
9,1,0,0,0,0.5,0,7400
6,4,0,0.7,-0.4,0.2,0.4,1000
7,13,0,0,0,0.5,0,3200
2,19,0,0.5,0.5,0,0.5,850
12,4,0,0.5,-0.5,0,0.5,1800
0,11,0,0.3,0.2,0.2,0.2,883
14,23,1,0,0,0.5,0,1200
10,4,0,0.47,0.005,0.03,0.005,2500
10,10,1,0.5,0.5,0,0.5,928
34,45,0,0.9,0.725,0.4,0.725,2200
17,9,0,0,0,0.5,0,962
8,20,0,0.2,0.3,0.3,0.3,60100
7,1,0,0,0,0.5,0,1700
29,1,1,1,-0.125,0.5,0.125,962
31,13,0,0,0,0.5,0,2900
2,11,0,0.666666667,0.333333333,0.166666667,0.333333333,2700
16,1,2,0,0,0.5,0,1300
14,41,1,1,0.5,0.5,0.5,2400
15,0,12,0,0,0.5,0,898
10,2,0,0.458333333,0.333333333,0.041666667,0.333333333,1400
12,1,0,0.5,0.5,0,0.5,2500
16,2,0,0,0,0.5,0,1200
26,23,0,0,0,0.5,0,917
18,37,0,0,0,0.5,0,1300
20,22,0,0.454545455,0.136363636,0.045454545,0.136363636,1100
5,0,0,0,0,0.5,0,1000
4,1,0,0.066666667,0.033333333,0.433333333,0.033333333,5200
9,1,7,0.4,-0.2,0.1,0.2,3300
13,10,1,0,0,0.5,0,859
8,1,0,0,0,0.5,0,522
10,1,0,0,0,0.5,0,910
14,1,0,0.1125,0,0.3875,0,936
28,4,1,0,0,0.5,0,1300
6,0,0,0.1,0.1,0.4,0.1,2300
11,7,1,0.55,0.35,0.05,0.35,5600
1,3,0,0.3,0,0.2,0,1600
0,34,0,1,0.625,0.5,0.625,1900
2,19,0,0,0,0.5,0,2300
18,35,0,0.214285714,-0.071428571,0.285714286,0.071428571,1800
0,21,0,0.25,0.25,0.25,0.25,935
10,1,0,0,0,0.5,0,3200
12,9,1,0,0,0.5,0,3000
33,12,1,0,0,0.5,0,6500
2,0,0,0.583333333,0.416666667,0.083333333,0.416666667,1300
26,22,0,0,0,0.5,0,1700
22,20,0,0,0,0.5,0,34700
5,1,1,0,0,0.5,0,10500
31,12,1,0.666666667,-0.7,0.166666667,0.7,7700
6,0,1,0,0,0.5,0,1200
28,1,20,0.718181818,0.445454545,0.218181818,0.445454545,678
7,10,0,0,0,0.5,0,3400
6,1,0,0,0,0.5,0,996
5,0,1,0.25,0.25,0.25,0.25,1600
6,1,0,0,0,0.5,0,5200
6,2,0,0,0,0.5,0,3000
4,8,0,0.277272727,0.068181818,0.222727273,0.068181818,3700
4,9,1,0.9,-0.4,0.4,0.4,2600
15,5,3,0,0,0.5,0,1700
6,0,4,0.7,-0.4,0.2,0.4,742
9,1,8,0.166666667,0.166666667,0.333333333,0.166666667,3400
13,7,1,0.9,-0.5,0.4,0.5,41900
20,22,0,0,0,0.5,0,1000
5,1,0,0.5,0,0,0,991
4,2,0,0,0,0.5,0,8300
0,1,0,0,0,0.5,0,2000
3,1,0,0.233333333,0.2,0.266666667,0.2,925
27,10,1,0,0,0.5,0,1400
22,22,0,0,0,0.5,0,6000
21,22,0,0,0,0.5,0,986
28,26,0,1,0.1,0.5,0.1,1100
3,1,0,0.1,0,0.4,0,680
3,1,0,0,0,0.5,0,1100
4,1,0,0,0,0.5,0,1500
23,23,0,0.454545455,0.136363636,0.045454545,0.136363636,4200
9,2,0,0.1,0,0.4,0,1600
17,1,0,0.6,0.5,0.1,0.5,1600
29,24,0,0,0,0.5,0,5500
21,22,0,0.7,0.4,0.2,0.4,722
7,1,1,0,0,0.5,0,1400
14,12,0,0,0,0.5,0,1100
15,7,2,0.7,0.5,0.2,0.5,1200
4,1,0,0.5,0.136363636,0,0.136363636,1000
6,1,0,0.1,-0.05,0.4,0.05,1100
11,1,0,0.1,0,0.4,0,1400
8,1,0,0.5,0.05,0,0.05,1200
21,22,0,0.5,0.0625,0,0.0625,1200
3,1,1,0,0,0.5,0,6200
22,21,1,0,0,0.5,0,952
22,22,2,0,0,0.5,0,7100
21,21,2,0,0,0.5,0,1300
23,22,2,0.333333333,0.25,0.166666667,0.25,1300
19,22,1,0.4,0.4,0.1,0.4,1500
12,3,0,0,0,0.5,0,2100
19,0,15,0,0,0.5,0,2700
5,4,1,0.283333333,0.266666667,0.216666667,0.266666667,2600
7,1,0,0,0,0.5,0,5200
22,22,0,0.75,0.4,0.25,0.4,7900
22,22,0,0.366666667,0.083333333,0.133333333,0.083333333,940
20,22,0,0.85,-0.4,0.35,0.4,1000
22,22,0,0,0,0.5,0,1200
5,0,7,0.454545455,0.136363636,0.045454545,0.136363636,1600
10,8,0,0,0,0.5,0,788
6,1,0,0,0,0.5,0,1100
26,11,0,1,0.5,0.5,0.5,921
32,21,0,0.6,0.5,0.1,0.5,519
21,22,1,0,0,0.5,0,1600
25,22,0,0.633333333,0.366666667,0.133333333,0.366666667,1400
23,22,0,0,0,0.5,0,2900
8,2,2,0,0,0.5,0,7500
9,2,0,1,-0.6,0.5,0.6,1400
5,0,0,0.375,-0.125,0.125,0.125,653
7,3,8,0.6,0.5,0.1,0.5,1100
20,8,5,0.1,0.3,0.4,0.3,7900
20,22,0,0.916666667,0.033333333,0.416666667,0.033333333,1200
12,1,0,0,0,0.5,0,1600
24,23,1,0.5,0.2,0,0.2,4500
8,2,0,0,0,0.5,0,2900
7,0,0,0.479166667,0.145833333,0.020833333,0.145833333,935
12,3,0,1,0.9,0.5,0.9,1600
15,1,1,0,0,0.5,0,1000
13,1,0,0.125,0,0.375,0,927
25,22,0,0.5,0,0,0,1100
66,9,0,0,0,0.5,0,3600
6,1,0,0,0,0.5,0,569
9,1,0,0.75,0.8,0.25,0.8,5800
23,23,0,0.566666667,0.433333333,0.066666667,0.433333333,4700
14,0,12,0.454545455,0.136363636,0.045454545,0.136363636,984
6,1,0,0,0,0.5,0,1300
5,2,0,0.4,0,0.1,0,893
10,7,0,0,0,0.5,0,6400
7,4,0,0.4,-0.3,0.1,0.3,1200
15,10,0,0.2,-0.8,0.3,0.8,1500
5,1,0,0.5,0.5,0,0.5,14400
7,1,0,0,0,0.5,0,1300
8,2,0,0,0,0.5,0,916
32,11,0,0.3,0.1,0.2,0.1,2100
11,6,0,0,0,0.5,0,5900
3,6,1,0.416666667,0.375,0.083333333,0.375,8600
6,1,0,0.1,0.3,0.4,0.3,14000
16,9,0,0,0,0.5,0,1000
9,2,2,0,0,0.5,0,1600
4,9,1,1,0.5,0.5,0.5,1800
10,3,0,0,0,0.5,0,1000
4,1,0,0,0,0.5,0,721
19,16,2,0.6,-0.2,0.1,0.2,64099
10,1,0,0.5,0.136363636,0,0.136363636,1200
39,10,9,0.4,-0.4,0.1,0.4,4100
4,4,0,0,0,0.5,0,2900
25,3,20,0.5,0.125,0,0.125,3400
13,9,0,0.454545455,0.136363636,0.045454545,0.136363636,2100
6,0,2,0.8,-0.8,0.3,0.8,8100
13,1,0,0.5,0.5,0,0.5,802
4,1,0,0,0,0.5,0,922
18,22,0,0.5,-0.1875,0,0.1875,3900
16,8,1,0.394444444,0.172222222,0.105555556,0.172222222,964
4,2,0,0.5,0.5,0,0.5,1700
8,2,0,0,0,0.5,0,3800
23,18,0,0.9,0.05,0.4,0.05,6400
8,3,0,0,0,0.5,0,840
3,1,1,0.066666667,0,0.433333333,0,712
14,8,1,0.466666667,0.366666667,0.033333333,0.366666667,4100
7,12,1,0,0,0.5,0,1400
21,0,20,0.55,-0.15,0.05,0.15,900
14,12,1,0.75,0,0.25,0,1100
0,0,1,0,0,0.5,0,4700
8,2,0,0.5,0.5,0,0.5,1500
12,11,0,1,-0.875,0.5,0.875,1600
11,2,0,0,0,0.5,0,13000
9,2,0,0,0,0.5,0,1900
10,1,0,0.5,0.5,0,0.5,1900
5,1,0,0,0,0.5,0,718
6,2,0,0,0,0.5,0,1300
6,1,0,0.541666667,0.458333333,0.041666667,0.458333333,985
13,1,0,0.1,-0.1,0.4,0.1,1400
6,0,0,0.666666667,-0.7,0.166666667,0.7,1400
19,23,0,0.166666667,-0.166666667,0.333333333,0.166666667,1100
1,0,1,0.214285714,-0.071428571,0.285714286,0.071428571,4900
28,24,0,1,1,0.5,1,2300
28,2,20,0.178571429,0,0.321428571,0,787
10,1,0,0.677272727,0.368181818,0.177272727,0.368181818,901
33,30,0,1,0.5,0.5,0.5,5100
12,3,0,0.288888889,-0.155555556,0.211111111,0.155555556,868
2,1,0,0.7,-0.6,0.2,0.6,945
8,2,0,0.433333333,-0.166666667,0.066666667,0.166666667,1800
28,14,0,0.15,0,0.35,0,9200
7,4,1,0,0,0.5,0,1100
12,6,0,0.9,0.5,0.4,0.5,1300
13,1,1,0,0,0.5,0,1300
7,1,0,0,0,0.5,0,828
17,2,0,1,-0.5,0.5,0.5,2000
5,1,0,0.5,0.136363636,0,0.136363636,1600
19,1,0,0.866666667,-0.5,0.366666667,0.5,4700
16,1,13,0.9,-0.6,0.4,0.6,1300
52,25,0,0.75,0.25,0.25,0.25,1400
10,2,1,0,0,0.5,0,1300
13,1,0,1,-0.7,0.5,0.7,4400
10,1,0,0,0,0.5,0,1200
11,1,2,0,0,0.5,0,3400
8,4,1,0,0,0.5,0,6100
23,10,1,1,0.5,0.5,0.5,5400
9,1,0,0.583333333,0.416666667,0.083333333,0.416666667,1300
48,7,1,0,-0.05,0.5,0.05,788
17,4,1,0.9,0.5,0.4,0.5,5800
3,0,2,0,0,0.5,0,1300
11,1,1,0,0,0.5,0,862
5,1,0,0,0,0.5,0,621
5,8,0,0.5,0.216666667,0,0.216666667,1100
6,0,0,0.375,-0.125,0.125,0.125,807
8,1,1,0,0,0.5,0,955
20,18,0,0.2,0.1,0.3,0.1,1100
5,2,0,0.49375,0.34375,0.00625,0.34375,866
0,1,0,0.3,1,0.2,1,3600
18,1,15,0,0,0.5,0,12700
6,2,0,0.8,0.4,0.3,0.4,2700
7,3,0,0.775,-0.125,0.275,0.125,7700
4,0,0,0.54,0.16,0.04,0.16,1000
2,12,1,0,0,0.5,0,2100
17,2,1,0.1,0.2,0.4,0.2,658
9,1,0,0.5,0.316666667,0,0.316666667,3100
7,1,0,0,0,0.5,0,1500
6,1,0,0,0,0.5,0,2000
0,6,0,0.433333333,-0.166666667,0.066666667,0.166666667,3100
5,2,0,0,0,0.5,0,994
2,1,1,0,0,0.5,0,47800
15,1,0,0.454545455,0.136363636,0.045454545,0.136363636,979
7,1,0,0.55,0,0.05,0,920
21,20,0,0,0,0.5,0,1300
9,2,0,0.4,-0.4,0.1,0.4,1800
0,0,1,0,0,0.5,0,1400
0,0,1,0.333333333,0.25,0.166666667,0.25,1300
2,0,21,0.9,0,0.4,0,1000
59,7,9,0.2,0.1,0.3,0.1,1100
19,1,0,0.1,0.1,0.4,0.1,1700
5,52,0,0.9,0.8,0.4,0.8,648
5,0,0,0.333333333,0.25,0.166666667,0.25,3300
6,1,0,0.375,-0.125,0.125,0.125,787
17,13,0,0,0,0.5,0,1400
12,2,0,0.8,-0.15,0.3,0.15,1400
5,2,0,0.5,0.5,0,0.5,2200
10,5,0,0,0,0.5,0,2500
4,1,0,0.288888889,-0.155555556,0.211111111,0.155555556,1200
12,1,0,0.5,0.5,0,0.5,1000
6,0,3,0.454545455,0.136363636,0.045454545,0.136363636,1300
7,3,0,0.5,0,0,0,1100
9,1,1,0,0,0.5,0,2100
11,1,0,0,0,0.5,0,742
5,2,0,0.8,0.4,0.3,0.4,2800
12,2,9,1,1,0.5,1,1800
3,1,0,0.6,0.4,0.1,0.4,1400
6,2,0,0,0,0.5,0,3200
7,4,0,0,0,0.5,0,3300
10,5,0,0.454545455,0.136363636,0.045454545,0.136363636,1300
8,3,0,0.5,0.233333333,0,0.233333333,2000
22,31,0,0,0,0.5,0,970
19,16,2,0.5,0.333333333,0,0.333333333,21600
5,2,0,0.5,0.5,0,0.5,7900
7,52,0,0,0,0.5,0,632
10,0,7,0,0,0.5,0,1100
3,7,0,0.35,-0.2,0.15,0.2,2300
34,0,0,0,0,0.5,0,2100
5,1,1,0,0,0.5,0,919
7,1,0,0.454545455,0.136363636,0.045454545,0.136363636,923
5,2,1,0,0,0.5,0,1000
33,25,1,0.3625,0.2,0.1375,0.2,2600
6,1,3,0,0,0.5,0,1000
11,1,1,0.5,0.0625,0,0.0625,964
7,1,1,0.454545455,0.136363636,0.045454545,0.136363636,1000
16,11,0,0.416666667,0.193181818,0.083333333,0.193181818,1500
17,12,0,0.2,0.1,0.3,0.1,7300
15,0,13,0.5,0.475,0,0.475,9000
15,0,1,0,0,0.5,0,4500
6,1,1,0,0,0.5,0,8600
48,1,0,0,0,0.5,0,612
8,1,0,0,0,0.5,0,1500
32,1,0,0.8,0.35,0.3,0.35,1400
6,15,0,0.454545455,0.136363636,0.045454545,0.136363636,1400
1,0,1,0.416666667,-0.144444444,0.083333333,0.144444444,864
8,0,1,0.1,0,0.4,0,865
14,5,0,0,0,0.5,0,708
31,29,0,0.333333333,0.166666667,0.166666667,0.166666667,2300
8,0,1,0,0,0.5,0,11500
16,11,0,0,0,0.5,0,680
13,11,0,0,0,0.5,0,3600
14,1,0,0.05,0,0.45,0,1400
11,1,0,0,0,0.5,0,757
43,1,0,0.322222222,0.094444444,0.177777778,0.094444444,2700
12,1,0,0.4,0.1,0.1,0.1,507
44,20,1,0.7,-0.4,0.2,0.4,693
6,0,1,0.333333333,0.041666667,0.166666667,0.041666667,771
3,1,0,0.45,-0.033333333,0.05,0.033333333,2600
9,8,0,0.3,0.2,0.2,0.2,25000
7,1,0,0,0,0.5,0,1100
10,1,0,0.333333333,0.25,0.166666667,0.25,1400
7,1,0,0.283333333,0.03125,0.216666667,0.03125,1100
8,1,0,0,0,0.5,0,989
21,5,0,0,0,0.5,0,1000
14,8,0,0,0,0.5,0,2500
22,10,0,0.9,-0.6,0.4,0.6,1900
24,11,1,0.2,0.2,0.3,0.2,3000
10,1,0,0,0,0.5,0,21500
12,1,0,0,0,0.5,0,2400
6,2,0,0,0,0.5,0,1000
14,12,1,0.3,1,0.2,1,1000
1,0,1,0,0,0.5,0,2300
37,16,0,0.95,-0.55,0.45,0.55,8700
10,8,0,0.6,0.4375,0.1,0.4375,6100
3,12,1,0.6,0.5,0.1,0.5,1600
10,3,0,0,0,0.5,0,2100
1,1,0,0.583333333,0.416666667,0.083333333,0.416666667,3000
25,0,21,0.6875,-0.3125,0.1875,0.3125,1500
12,2,0,0,0,0.5,0,2600
8,2,0,0.65,0.55,0.15,0.55,1200
2,2,0,0,0,0.5,0,1600
10,0,9,0.25,0.25,0.25,0.25,906
4,2,0,0,0,0.5,0,5600
7,1,0,1,0,0.5,0,1000
11,51,0,0,0,0.5,0,2000
2,1,0,0,0,0.5,0,675
47,1,1,0.454545455,0.136363636,0.045454545,0.136363636,1300
2,1,0,0.4,0.8,0.1,0.8,1200
7,2,0,0.5,0.25,0,0.25,3900
3,1,0,0,0,0.5,0,1200
56,26,0,0.4,-0.4,0.1,0.4,1700
12,52,0,0.583333333,0.416666667,0.083333333,0.416666667,1100
3,1,0,0,0,0.5,0,997
11,1,0,0.454545455,0.136363636,0.045454545,0.136363636,1300
10,4,1,0,0,0.5,0,804
15,51,0,0.65,0,0.15,0,975
13,3,0,0,0,0.5,0,1200
11,1,0,0.35,0.9,0.15,0.9,2600
8,12,2,0,0,0.5,0,2300
18,13,2,0.333333333,0.25,0.166666667,0.25,1800
16,23,0,0.5,0.3,0,0.3,2000
3,2,0,0,0,0.5,0,3400
6,1,0,0.7,-0.4,0.2,0.4,3900
5,1,0,0.175,-0.175,0.325,0.175,731
7,22,2,0,0,0.5,0,798
8,1,0,0.066666667,0.033333333,0.433333333,0.033333333,1100
5,2,0,0.65,0.433333333,0.15,0.433333333,4600
14,0,0,0.456515152,0.057121212,0.043484848,0.057121212,698
22,14,0,0.7,-0.4,0.2,0.4,1200
6,0,1,0.433333333,-0.066666667,0.066666667,0.066666667,1500
29,1,0,0.9,0.2,0.4,0.2,3300
9,0,6,0.1,0.05,0.4,0.05,966
17,15,0,0.833333333,-0.166666667,0.333333333,0.166666667,21000
8,1,1,0,0,0.5,0,3300
12,11,0,0.8,0.4,0.3,0.4,2700
15,1,0,0.125,0,0.375,0,1200
5,1,0,0,0,0.5,0,2800
11,2,0,1,0,0.5,0,2000
12,8,1,0,0,0.5,0,704
25,0,21,0,0,0.5,0,6900
10,1,0,0.603333333,-0.17,0.103333333,0.17,4100
9,0,0,0,0,0.5,0,1600
14,6,0,0,0,0.5,0,3300
11,34,0,0,0,0.5,0,9000
7,1,4,0.54,0.16,0.04,0.16,2900
18,6,0,0.5,0.136363636,0,0.136363636,14400
8,1,0,0,0,0.5,0,3600
17,1,14,0.6,0.5,0.1,0.5,3200
5,2,1,0.1,0.1,0.4,0.1,794
11,10,1,0,0,0.5,0,831
38,22,0,0,0,0.5,0,1200
4,9,1,0.3,1,0.2,1,1700
23,3,0,0.1,-0.1,0.4,0.1,1900
8,1,1,0,0,0.5,0,3900
16,1,0,0,0,0.5,0,766
5,1,0,1,0.6,0.5,0.6,2100
9,5,1,0.9,0.6,0.4,0.6,14000
1,1,0,0,0,0.5,0,1600
8,2,1,0,0,0.5,0,1700
4,1,5,0.3,1,0.2,1,6900
4,0,1,0,0,0.5,0,3000
20,27,0,0.45,0.3,0.05,0.3,21900
4,1,0,0,0,0.5,0,17900
2,1,0,0,0,0.5,0,1200
7,0,0,0.25,-0.083333333,0.25,0.083333333,881
22,10,0,1,0.5,0.5,0.5,4800
9,26,0,1,1,0.5,1,60300
14,75,3,0,0,0.5,0,2300
9,2,0,0.2,0.1,0.3,0.1,3300
8,1,0,0.9,0.9,0.4,0.9,1200
30,13,0,0.533333333,0.5,0.033333333,0.5,1200
20,19,0,0.466666667,0.066666667,0.033333333,0.066666667,15400
1,1,0,0.3,1,0.2,1,7800
13,11,0,0,0,0.5,0,330
17,9,1,0,0,0.5,0,5600
6,0,0,0.65,0.35,0.15,0.35,2000
9,1,1,0.3,-0.05,0.2,0.05,705
25,5,8,0.75,0,0.25,0,7900
0,15,0,0.3,0.2,0.2,0.2,4200
16,2,0,0,0,0.5,0,2700
9,5,0,0.3,1,0.2,1,12400
16,12,1,0,0,0.5,0,1100
12,2,2,0,0,0.5,0,1300
7,8,1,0.4,0.1,0.1,0.1,3400
9,73,2,0.5,0.4,0,0.4,4400
17,71,0,0,0,0.5,0,1100
5,80,0,0.5,0.25,0,0.25,1100
22,2,0,0,0,0.5,0,2600
24,3,0,0,0,0.5,0,4600
42,16,1,0.7,0.55,0.2,0.55,6700
12,1,0,0.484848485,0.378787879,0.015151515,0.378787879,1000
11,1,0,0,0,0.5,0,1700
10,1,0,0,0,0.5,0,6300
5,1,0,0.454545455,0.136363636,0.045454545,0.136363636,1400
3,0,0,0,0,0.5,0,1700
21,3,1,0,0,0.5,0,4300
7,2,0,0.125,-0.125,0.375,0.125,5400
4,1,0,0,0,0.5,0,14700
19,4,0,0,0,0.5,0,2400
8,1,0,0,0,0.5,0,3700
11,1,0,0.1,0.1,0.4,0.1,800
19,1,1,0,0,0.5,0,925
16,3,1,1,0.5,0.5,0.5,18800
8,0,1,1,0.5,0.5,0.5,1600
7,2,0,0,0,0.5,0,1100
8,1,7,0.333333333,0,0.166666667,0,1100
41,21,0,0.7,0.55,0.2,0.55,10400
5,8,3,0.666666667,-0.5,0.166666667,0.5,2600
39,10,1,0.65,0.35,0.15,0.35,2700
12,3,2,0,0,0.5,0,1100
9,1,1,0.5,0.5,0,0.5,3800
1,1,1,0,0,0.5,0,866
24,11,0,0,0,0.5,0,5900
24,21,0,0,0,0.5,0,4200
10,1,0,0,0,0.5,0,2400
20,18,0,0.454545455,0.136363636,0.045454545,0.136363636,735
18,19,1,0,0,0.5,0,2700
4,3,0,0,0,0.5,0,2000
3,71,2,0.288888889,-0.155555556,0.211111111,0.155555556,5700
16,3,0,0.333333333,0.25,0.166666667,0.25,1300
4,2,0,0,0,0.5,0,840
7,1,0,0.454545455,0.136363636,0.045454545,0.136363636,764
97,2,0,0.404166667,0.158333333,0.095833333,0.158333333,2600
7,1,1,1,1,0.5,1,1600
14,4,0,0,0,0.5,0,1200
2,5,0,0,0,0.5,0,18800
38,23,1,0.625,0.166666667,0.125,0.166666667,1300
10,15,0,0.5,0.5,0,0.5,10200
36,93,1,0.4,0.1,0.1,0.1,2300
9,4,0,0,0,0.5,0,827
35,15,2,0.294444444,-0.127777778,0.205555556,0.127777778,2400
7,0,0,0.4375,-0.1625,0.0625,0.1625,1100
5,0,1,0,0,0.5,0,1500
12,1,0,0.066666667,0.033333333,0.433333333,0.033333333,1200
7,2,0,0,0,0.5,0,2400
6,0,1,0.2,-0.1,0.3,0.1,1400
39,16,1,0.25,0.65,0.25,0.65,997
17,2,1,0,0,0.5,0,3200
4,1,0,0,0,0.5,0,2100
29,4,1,1,0,0.5,0,5500
4,1,0,0,0,0.5,0,1500
7,4,0,0,0,0.5,0,1200
5,0,0,0.5,0.5,0,0.5,775
5,2,0,0.551515152,0.078787879,0.051515152,0.078787879,7800
62,23,1,0,0,0.5,0,9100
8,1,0,0.066666667,0,0.433333333,0,1400
5,0,0,0.6,0.45,0.1,0.45,813
23,1,20,0.5,0.5,0,0.5,1400
9,0,1,0,0,0.5,0,2700
9,0,3,0.1,0.1,0.4,0.1,4900
2,1,1,0,0,0.5,0,1100
22,9,0,0.4,-0.05,0.1,0.05,2000
2,0,1,0,0,0.5,0,1100
13,4,2,0,0,0.5,0,13000
4,19,1,0.8,0,0.3,0,1300
0,20,0,0,0,0.5,0,1600
9,4,0,0.3,0.2,0.2,0.2,5000
5,9,0,0,0,0.5,0,842
37,1,21,0,0,0.5,0,1100
9,1,0,0,0,0.5,0,772
16,12,2,0.727272727,0.193181818,0.227272727,0.193181818,834
40,17,2,0,0,0.5,0,1200
5,1,0,1,0.6,0.5,0.6,2300
33,11,0,0.8,0.4,0.3,0.4,38200
42,11,6,0.4,-0.4,0.1,0.4,1800
14,1,2,0,0,0.5,0,1100
26,12,0,0.72,-0.22,0.22,0.22,6100
10,1,0,0,0,0.5,0,1400
20,0,16,0.85,-0.075,0.35,0.075,39000
3,70,1,0,0,0.5,0,34300
9,0,1,0,0,0.5,0,1100
9,2,0,0.9,0.6,0.4,0.6,1400
13,2,2,0,0,0.5,0,893
4,2,0,0.5,0.5,0,0.5,1400
7,0,4,0.583333333,0.083333333,0.083333333,0.083333333,786
6,1,0,0.833333333,0.433333333,0.333333333,0.433333333,2300
8,1,0,0.233333333,0.05,0.266666667,0.05,2100
0,18,0,0.666666667,-0.7,0.166666667,0.7,644
6,0,1,0,0,0.5,0,640
4,9,0,0.65,0.35,0.15,0.35,2200
15,14,0,0,0,0.5,0,1300
33,21,0,0,0,0.5,0,3200
7,4,0,0,0,0.5,0,2000
13,2,0,0.1,-0.1,0.4,0.1,934
11,5,0,0.2,0.1,0.3,0.1,4200
10,10,0,0,0,0.5,0,2000
9,1,0,0.65,0.55,0.15,0.55,1800
6,1,1,0,0,0.5,0,1800
14,1,2,0.066666667,0,0.433333333,0,1900
11,2,0,0.9,0.6,0.4,0.6,3300
9,0,1,0.375,-0.125,0.125,0.125,954
7,1,0,0,0,0.5,0,3600
4,2,0,0,0,0.5,0,2800
12,1,0,0,0,0.5,0,1500
7,1,0,0,0,0.5,0,657
24,0,21,0,0,0.5,0,3900
6,1,0,0,0,0.5,0,1000
0,24,1,0,0,0.5,0,2200
8,1,0,0.65,0.35,0.15,0.35,1600
7,13,1,0,0,0.5,0,898
11,1,1,0.269230769,-0.076923077,0.230769231,0.076923077,1800
25,0,21,0,0,0.5,0,5300
5,1,0,0.3,0.2,0.2,0.2,4800
13,11,0,0,0,0.5,0,1500
6,2,0,0,0,0.5,0,904
11,0,2,0,0,0.5,0,2200
19,0,2,0,0,0.5,0,6000
23,9,9,1,0.5,0.5,0.5,3100
4,2,0,0,0,0.5,0,5700
6,2,1,0.25,-0.25,0.25,0.25,7600
5,9,2,0,0,0.5,0,785
27,14,1,0,0,0.5,0,2200
50,1,1,0.65,0.35,0.15,0.35,2400
7,2,1,0.475,0.525,0.025,0.525,963
1,1,0,1,-0.6,0.5,0.6,12800
10,8,1,0,0,0.5,0,1000
2,2,4,0.577777778,-0.333333333,0.077777778,0.333333333,1100
12,3,0,0.4,-0.2,0.1,0.2,3900
12,2,0,0,0,0.5,0,2000
5,2,1,1,0.5,0.5,0.5,2100
2,2,0,0,0,0.5,0,1100
9,1,0,0.4,-0.1,0.1,0.1,774
7,1,0,0.454545455,0.136363636,0.045454545,0.136363636,1400
6,2,0,0,0,0.5,0,2600
6,2,0,0,0,0.5,0,1100
11,1,0,0,0,0.5,0,1600
3,0,0,0,0,0.5,0,1500
5,1,0,0.8,0.4,0.3,0.4,10600
13,2,0,0,0,0.5,0,811
4,1,0,0,0,0.5,0,1100
12,1,0,0,0,0.5,0,1000
3,1,0,0.6,0.7,0.1,0.7,1100
9,1,0,0.377272727,0.068181818,0.122727273,0.068181818,725
12,15,0,0,0,0.5,0,4600
15,5,0,0.8,0.7,0.3,0.7,620
13,1,0,0.5,0,0,0,1300
0,7,0,0.5,0.433333333,0,0.433333333,7700
6,7,1,0.3,1,0.2,1,816
7,1,1,0.25,0,0.25,0,896
6,1,2,0,0,0.5,0,22800
6,2,0,0.066666667,0,0.433333333,0,1400
16,12,1,0.55,0.35,0.05,0.35,1300
20,11,1,1,0.85,0.5,0.85,5700
13,9,1,0.558333333,0.266666667,0.058333333,0.266666667,8400
8,0,2,0,0,0.5,0,12200
10,3,0,0,0,0.5,0,981
6,0,0,0,0,0.5,0,1600
24,22,0,0,0,0.5,0,5000
6,51,1,0,0,0.5,0,3600
15,10,0,0,0,0.5,0,1000
7,1,1,0,0,0.5,0,3800
19,1,0,0,0,0.5,0,1100
19,9,0,0,0,0.5,0,3700
2,0,2,0.1,0.1,0.4,0.1,4500
17,1,0,0.3,0.1,0.2,0.1,3100
8,5,0,0.7,-0.4,0.2,0.4,1800
1,5,1,0,0,0.5,0,13900
11,1,2,0.6,0.4,0.1,0.4,679
67,2,3,0.3,0,0.2,0,3000
